entry_time,entry_time_vn,entry_price,sl,tp,risk,breakout_type,close_1h_at_entry,ema200_1h_at_entry,entry_dist_ema200_pct,h1_range_high_at_breakout,ema200_1h_at_breakout,h1_range_high_dist_ema200_pct,breakout_time,breakout_time_vn,breakout_level,breakout_swing_low,retest_time,retest_time_vn,retest_low,retest_depth_pct,bars_since_breakout,side,exit_time,exit_time_vn,exit_price,result,balance
2020-01-29 04:05:00,2020-01-29 11:05:00,9377.58,9291.5,9592.779999999999,111.3996870358564,range,9344.31,8701.435525179644,7.770493418744219,9450.0,8701.435525179644,8.602769883822146,2020-01-29 04:00:00,2020-01-29 11:00:00,9377.58,9291.5,2020-01-29 04:05:00,2020-01-29 11:05:00,9371.29,7.307156133827903,1,LONG,2020-01-29 10:00:00,2020-01-29 17:00:00,9291.5,-111.3996870358564,11028.569016549784
2020-02-03 05:15:00,2020-02-03 12:15:00,9415.14,9340.0,9602.989999999998,110.28569016549784,range,9409.39,9184.899685076849,2.5067265056496266,9647.61,9184.899685076849,5.037728563055941,2020-02-03 05:10:00,2020-02-03 12:10:00,9415.14,9340.0,2020-02-03 05:15:00,2020-02-03 12:15:00,9414.55,0.7852009582115386,1,LONG,2020-02-03 10:00:00,2020-02-03 17:00:00,9340.0,-110.28569016549784,10918.283326384286
2020-02-08 21:10:00,2020-02-09 04:10:00,9877.0,9851.29,9941.274999999998,109.18283326384287,range,9922.44,9525.738802252272,3.6874955847485102,9956.0,9525.738802252272,4.516827583452077,2020-02-08 21:00:00,2020-02-09 04:00:00,9877.0,9851.29,2020-02-08 21:10:00,2020-02-09 04:10:00,9875.0,7.779074290159735,2,LONG,2020-02-08 21:45:00,2020-02-09 04:45:00,9941.274999999998,272.9570831596072,11191.240409543892
2020-02-09 00:15:00,2020-02-09 07:15:00,9933.0,9891.78,10036.05,111.91240409543893,range,9950.0,9537.574532014376,4.145975128774259,9968.88,9537.574532014376,4.522171402570729,2020-02-09 00:10:00,2020-02-09 07:10:00,9933.0,9891.78,2020-02-09 00:15:00,2020-02-09 07:15:00,9930.18,6.841339155749039,1,LONG,2020-02-09 03:10:00,2020-02-09 10:10:00,10036.05,279.78101023859733,11471.02141978249
2020-02-09 07:50:00,2020-02-09 14:50:00,10131.81,10094.01,10226.309999999998,114.7102141978249,range,10136.71,9573.248508143932,5.83460767137614,10184.34,9573.248508143932,6.38332423248195,2020-02-09 07:35:00,2020-02-09 14:35:00,10131.81,10094.01,2020-02-09 07:50:00,2020-02-09 14:50:00,10131.34,1.2433862433845349,3,LONG,2020-02-09 09:00:00,2020-02-09 16:00:00,10094.01,-114.7102141978249,11356.311205584665
2020-02-10 00:05:00,2020-02-10 07:05:00,10182.59,10107.43,10370.49,113.56311205584666,range,10200.02,9658.965418304855,5.421124924029813,10213.56,9658.965418304855,5.74175967794774,2020-02-10 00:00:00,2020-02-10 07:00:00,10182.59,10107.43,2020-02-10 00:05:00,2020-02-10 07:05:00,10181.67,1.2240553485897745,1,LONG,2020-02-10 02:10:00,2020-02-10 09:10:00,10107.43,-113.56311205584666,11242.748093528819
2020-03-31 01:30:00,2020-03-31 08:30:00,6474.0,6370.22,6733.449999999999,112.42748093528819,range,6510.0,6306.294560523843,2.6593340648240575,6606.15,6306.294560523843,4.754859396406768,2020-03-31 01:25:00,2020-03-31 08:25:00,6474.0,6370.22,2020-03-31 01:30:00,2020-03-31 08:30:00,6472.75,1.204470996338411,1,LONG,2020-03-31 11:10:00,2020-03-31 18:10:00,6370.22,-112.42748093528819,11130.32061259353
2020-04-06 09:20:00,2020-04-06 16:20:00,7087.2,7010.64,7278.5999999999985,111.3032061259353,range,7097.98,6634.471089566146,6.823888510809081,7141.18,6634.471089566146,7.637517800488154,2020-04-06 09:15:00,2020-04-06 16:15:00,7087.2,7010.64,2020-04-06 09:20:00,2020-04-06 16:20:00,7079.08,10.606060606060534,1,LONG,2020-04-06 19:10:00,2020-04-07 02:10:00,7278.5999999999985,278.25801531483825,11408.578627908368
2020-04-07 00:00:00,2020-04-07 07:00:00,7300.0,7230.0,7475.0,114.08578627908368,range,7362.37,6712.934989720657,8.745280733066844,7370.0,6706.408004692723,9.894894477683689,2020-04-06 23:55:00,2020-04-07 06:55:00,7300.0,7230.0,2020-04-07 00:00:00,2020-04-07 07:00:00,7299.4,0.8571428571433769,1,LONG,2020-04-07 04:40:00,2020-04-07 11:40:00,7230.0,-114.08578627908368,11294.492841629284
2020-04-23 02:05:00,2020-04-23 09:05:00,7140.0,7094.04,7254.9,112.94492841629284,range,7120.0,6986.502045902862,2.1970644692955443,7177.0,6985.160357921985,2.746388518632161,2020-04-23 01:35:00,2020-04-23 08:35:00,7140.0,7094.04,2020-04-23 02:05:00,2020-04-23 09:05:00,7140.0,0.0,6,LONG,2020-04-23 04:15:00,2020-04-23 11:15:00,7094.04,-112.94492841629284,11181.547913212991
2020-04-29 05:00:00,2020-04-29 12:00:00,7834.0,7795.01,7931.474999999999,111.81547913212991,range,7859.13,7483.278013911303,4.686742700681576,7879.99,7479.500607015939,5.354493756018857,2020-04-29 04:55:00,2020-04-29 11:55:00,7834.0,7795.01,2020-04-29 05:00:00,2020-04-29 12:00:00,7826.73,18.645806617082528,1,LONG,2020-04-29 06:15:00,2020-04-29 13:15:00,7931.474999999999,279.5386978303248,11461.086611043316
2020-05-06 10:20:00,2020-05-06 17:20:00,9097.59,9015.1,9303.814999999999,114.61086611043316,range,9230.41,8628.422415796162,5.437466567989619,9300.0,8628.422415796162,7.783318338406484,2020-05-06 10:15:00,2020-05-06 17:15:00,9097.59,9015.1,2020-05-06 10:20:00,2020-05-06 17:20:00,9095.0,3.1397745181235934,1,LONG,2020-05-06 11:45:00,2020-05-06 18:45:00,9303.814999999999,286.5271652760829,11747.613776319398
2020-05-13 12:45:00,2020-05-13 19:45:00,9062.52,8925.1,9406.07,117.47613776319399,range,9085.21,8964.499500380296,1.0934296958301595,9098.0,8964.499500380296,1.4892130856166657,2020-05-13 12:40:00,2020-05-13 19:40:00,9062.52,8925.1,2020-05-13 12:45:00,2020-05-13 19:45:00,9044.21,13.324115849222313,1,LONG,2020-05-14 05:50:00,2020-05-14 12:50:00,9406.07,293.690344407985,12041.304120727384
2020-05-14 07:25:00,2020-05-14 14:25:00,9468.87,9333.55,9807.170000000006,120.41304120727384,range,9502.66,9016.187289849122,5.020777581456541,9544.53,9016.187289849122,5.859934949950669,2020-05-14 07:20:00,2020-05-14 14:20:00,9468.87,9333.55,2020-05-14 07:25:00,2020-05-14 14:25:00,9465.0,2.859887673662989,1,LONG,2020-05-14 09:55:00,2020-05-14 16:55:00,9807.170000000006,301.0326030181846,12342.336723745568
2020-05-18 01:00:00,2020-05-18 08:00:00,9766.0,9700.68,9929.3,123.42336723745568,range,9901.01,9335.698068037316,4.609210032572829,9880.0,9309.642586173077,6.12652321018245,2020-05-17 19:30:00,2020-05-18 02:30:00,9766.0,9700.68,2020-05-18 01:00:00,2020-05-18 08:00:00,9755.59,15.936925903245408,6,LONG,2020-05-18 01:20:00,2020-05-18 08:20:00,9929.3,308.5584180936392,12650.895141839206
2020-05-28 02:00:00,2020-05-28 09:00:00,9204.82,9110.69,9440.144999999997,126.50895141839206,range,9198.35,9104.197639441107,1.105230406279603,9280.0,9102.158433652183,1.9538394947104805,2020-05-28 00:55:00,2020-05-28 07:55:00,9204.82,9110.69,2020-05-28 02:00:00,2020-05-28 09:00:00,9199.0,6.1829384893230195,13,LONG,2020-05-28 13:00:00,2020-05-28 20:00:00,9440.144999999997,316.27237854598013,12967.167520385186
2020-05-28 14:10:00,2020-05-28 21:10:00,9450.0,9330.0,9750.0,129.67167520385186,range,9462.67,9120.10248832054,3.6172566273453284,9497.0,9120.10248832054,4.132601713216781,2020-05-28 14:05:00,2020-05-28 21:05:00,9450.0,9330.0,2020-05-28 14:10:00,2020-05-28 21:10:00,9444.81,4.325000000000425,1,LONG,2020-05-29 15:15:00,2020-05-29 22:15:00,9330.0,-129.67167520385186,12837.495845181335
