entry_time,entry_time_vn,entry_price,sl,tp,risk,breakout_type,close_1h_at_entry,ema200_1h_at_entry,entry_dist_ema200_pct,h1_range_high_at_breakout,ema200_1h_at_breakout,h1_range_high_dist_ema200_pct,breakout_time,breakout_time_vn,breakout_level,breakout_swing_low,retest_time,retest_time_vn,retest_low,retest_depth_pct,bars_since_breakout,side,exit_time,exit_price,result,balance
2024-09-17 12:45:00,2024-09-17 19:45:00,59274.4,59000.0,59960.40000000001,119.75756980713602,range,59345.9,58316.10410028794,1.6432783267964002,59418.1,58316.10410028794,1.8896939648384612,2024-09-17 12:40:00,2024-09-17 19:40:00,59274.4,59000.0,2024-09-17 12:45:00,2024-09-17 19:45:00,59225.0,18.00291545189548,1,LONG,2024-09-17 13:40:00,59000.0,-119.75756980713602,11855.999410906466
2024-09-19 13:50:00,2024-09-19 20:50:00,62697.0,62201.2,63936.50000000001,118.55999410906466,range,63017.2,59314.464414465554,5.702716224323719,63200.0,59277.250991495355,6.617629770090808,2024-09-19 12:00:00,2024-09-19 19:00:00,62697.0,62201.2,2024-09-19 13:50:00,2024-09-19 20:50:00,62668.0,5.8491327148043215,22,LONG,2024-09-20 04:05:00,63936.50000000001,296.39998527266164,12152.399396179128
2024-09-23 04:20:00,2024-09-23 11:20:00,63975.0,63555.2,65024.50000000001,121.52399396179128,range,63880.3,61535.31059846719,3.964698281044474,64724.8,61511.74286578847,5.223485767948499,2024-09-23 03:05:00,2024-09-23 10:05:00,63975.0,63555.2,2024-09-23 04:20:00,2024-09-23 11:20:00,63972.3,0.643163411147468,15,LONG,2024-09-23 06:05:00,63555.2,-121.52399396179128,12030.875402217336
2024-09-24 23:00:00,2024-09-25 06:00:00,64478.4,63939.2,65826.40000000001,120.30875402217336,range,64243.1,62215.764265954414,3.636756312071444,64666.0,62195.389032446416,3.9723378308072057,2024-09-24 22:55:00,2024-09-25 05:55:00,64478.4,63939.2,2024-09-24 23:00:00,2024-09-25 06:00:00,64475.3,0.5749258160234644,1,LONG,2024-09-25 06:20:00,63939.2,-120.30875402217336,11910.566648195163
2024-09-27 14:15:00,2024-09-27 21:15:00,65960.0,65314.2,67574.5,119.10566648195163,range,66203.1,63262.475550616364,4.264019746153223,66450.0,63262.475550616364,5.038570529591898,2024-09-27 14:10:00,2024-09-27 21:10:00,65960.0,65314.2,2024-09-27 14:15:00,2024-09-27 21:15:00,65917.1,6.6429235057283975,1,LONG,2024-09-30 00:25:00,65314.2,-119.10566648195163,11791.460981713211
2024-09-30 14:10:00,2024-09-30 21:10:00,63739.1,64130.8,62759.84999999999,117.91460981713212,range,63723.9,64316.465274839604,0.8976943499186183,63222.0,64316.465274839604,1.7016875385839265,2024-09-30 14:05:00,2024-09-30 21:05:00,63739.1,64130.8,2024-09-30 14:10:00,2024-09-30 21:10:00,63790.0,12.99463875414881,1,SHORT,2024-10-01 13:35:00,62759.84999999999,294.7865245428303,12086.247506256042
2024-10-10 17:25:00,2024-10-11 00:25:00,60228.0,61020.0,58248.0,120.86247506256042,range,59589.0,62125.29597167602,3.053982990344276,59538.5,62125.29597167602,4.1638368577839655,2024-10-10 17:05:00,2024-10-11 00:05:00,60228.0,61020.0,2024-10-10 17:25:00,2024-10-11 00:25:00,60305.7,9.810606060605693,4,SHORT,2024-10-11 09:50:00,61020.0,-120.86247506256042,11965.385031193482
2024-10-14 08:15:00,2024-10-14 15:15:00,64409.1,63769.2,66008.85,119.65385031193482,range,64404.0,62371.4874404948,3.266897492943669,64676.7,62351.06017859022,3.729912233646903,2024-10-14 07:45:00,2024-10-14 14:45:00,64409.1,63769.2,2024-10-14 08:15:00,2024-10-14 15:15:00,64403.5,0.8751367401154138,6,LONG,2024-10-14 14:25:00,66008.85,299.13462577983705,12264.51965697332
2024-10-14 18:40:00,2024-10-15 01:40:00,65893.0,65520.0,66825.5,122.6451965697332,range,65748.6,62654.022826145585,5.169623637482998,66288.0,62654.022826145585,5.800069987426175,2024-10-14 18:35:00,2024-10-15 01:35:00,65893.0,65520.0,2024-10-14 18:40:00,2024-10-15 01:40:00,65868.9,6.46112600536349,1,LONG,2024-10-15 03:30:00,65520.0,-122.6451965697332,12141.874460403587
2024-10-15 18:20:00,2024-10-16 01:20:00,67207.1,66477.1,69032.1,121.41874460403588,range,66875.7,63359.64018372198,6.072414245285586,67953.7,63359.64018372198,7.250766896650237,2024-10-15 18:15:00,2024-10-16 01:15:00,67207.1,66477.1,2024-10-15 18:20:00,2024-10-16 01:20:00,67181.0,3.575342465754222,1,LONG,2024-10-15 20:35:00,66477.1,-121.41874460403588,12020.455715799551
2024-10-18 01:30:00,2024-10-18 08:30:00,67599.0,67165.0,68684.0,120.20455715799551,range,68080.1,65033.56684010304,3.944783109012837,68268.0,65033.56684010304,4.973482644507883,2024-10-18 01:25:00,2024-10-18 08:25:00,67599.0,67165.0,2024-10-18 01:30:00,2024-10-18 08:30:00,67543.2,12.857142857143527,1,LONG,2024-10-18 15:30:00,68684.0,300.5113928949888,12320.96710869454
2024-10-20 22:10:00,2024-10-21 05:10:00,68625.7,68431.9,69110.20000000001,123.2096710869454,range,69132.4,66670.08158704439,2.933277365803659,68919.7,66624.13099664604,3.445551887903078,2024-10-20 20:25:00,2024-10-21 03:25:00,68625.7,68431.9,2024-10-20 22:10:00,2024-10-21 05:10:00,68570.8,28.328173374609573,21,LONG,2024-10-20 22:25:00,69110.20000000001,308.0241777173635,12628.991286411903
2024-10-24 13:15:00,2024-10-24 20:15:00,67599.8,67129.6,68775.29999999999,126.28991286411903,range,67882.7,66999.85315969086,0.8954450077363622,68000.0,66999.85315969086,1.4927597496748854,2024-10-24 13:10:00,2024-10-24 20:10:00,67599.8,67129.6,2024-10-24 13:15:00,2024-10-24 20:15:00,67545.7,11.50574223734712,1,LONG,2024-10-24 21:20:00,68775.29999999999,315.7247821602976,12944.716068572201
2024-10-28 17:45:00,2024-10-29 00:45:00,68968.8,68424.0,70330.80000000002,129.44716068572203,range,68949.0,67399.2193934175,2.3287815804225676,69272.1,67399.2193934175,2.77878679224795,2024-10-28 17:30:00,2024-10-29 00:30:00,68968.8,68424.0,2024-10-28 17:45:00,2024-10-29 00:45:00,68960.0,1.6152716593250485,3,LONG,2024-10-28 22:05:00,70330.80000000002,323.61790171430505,13268.333970286507
2024-10-29 01:50:00,2024-10-29 08:50:00,69995.0,69733.0,70650.0,132.68333970286508,range,70287.0,67582.78153959055,3.569279638181736,70399.4,67582.78153959055,4.167656903496118,2024-10-29 01:45:00,2024-10-29 08:45:00,69995.0,69733.0,2024-10-29 01:50:00,2024-10-29 08:50:00,69964.8,11.526717557250796,1,LONG,2024-10-29 02:05:00,70650.0,331.7083492571627,13600.042319543669
2024-10-29 18:55:00,2024-10-30 01:55:00,73150.0,72500.0,74775.0,136.0004231954367,range,73168.4,68214.37309316068,7.235464731309203,73278.9,68214.37309316068,7.424427840042834,2024-10-29 18:50:00,2024-10-30 01:50:00,73150.0,72500.0,2024-10-29 18:55:00,2024-10-30 01:55:00,73130.0,3.076923076923077,1,LONG,2024-10-29 19:55:00,72500.0,-136.0004231954367,13464.041896348232
2024-10-29 23:05:00,2024-10-30 06:05:00,72638.7,72203.9,73725.70000000001,134.64041896348232,range,72739.5,68424.17496476279,6.159409357011047,73660.0,68380.80486390613,7.720288093421404,2024-10-29 22:40:00,2024-10-30 05:40:00,72638.7,72203.9,2024-10-29 23:05:00,2024-10-30 06:05:00,72557.9,18.583256669733757,5,LONG,2024-10-30 00:50:00,72203.9,-134.64041896348232,13329.401477384748
2024-11-01 02:15:00,2024-11-01 09:15:00,69312.2,70494.4,66356.70000000001,133.2940147738475,range,69592.7,69714.28672971975,0.576763743246249,68870.4,69714.28672971975,1.210493242212291,2024-11-01 02:00:00,2024-11-01 09:00:00,69312.2,70494.4,2024-11-01 02:15:00,2024-11-01 09:15:00,69319.1,0.5836575875493781,3,SHORT,2024-11-01 13:30:00,70494.4,-133.2940147738475,13196.1074626109
